temperature,humidity,time
24.6,25.9,2020-02-23 17:29:48.765105
24.7,25.9,2020-02-23 17:29:50.904013
24.6,25.9,2020-02-23 17:29:53.029720
24.6,26.0,2020-02-23 17:29:55.136204
24.6,26.0,2020-02-23 17:29:57.268460
24.6,26.0,2020-02-23 17:29:59.374570
24.6,25.9,2020-02-23 17:30:01.490920
24.6,26.0,2020-02-23 17:30:03.615215
24.6,26.0,2020-02-23 17:30:05.723803
24.6,26.0,2020-02-23 17:30:07.833222
24.6,26.0,2020-02-23 17:30:09.946506
24.6,26.0,2020-02-23 17:30:12.062677
24.6,26.0,2020-02-23 17:30:14.171170
24.6,26.0,2020-02-23 17:30:16.291513
24.6,26.0,2020-02-23 17:30:18.401181
24.6,26.0,2020-02-23 17:30:20.507667
24.6,25.9,2020-02-23 17:30:22.625540
24.6,26.0,2020-02-23 17:30:24.737692
24.6,25.9,2020-02-23 17:30:26.846747
24.6,25.9,2020-02-23 17:30:28.943031
24.6,25.9,2020-02-23 17:30:31.054333
24.6,26.0,2020-02-23 17:30:33.476778
24.6,26.0,2020-02-23 17:30:35.867262
24.6,26.0,2020-02-23 17:30:37.976556
24.6,26.0,2020-02-23 17:30:40.091577
24.6,26.0,2020-02-23 17:30:42.199353
24.6,26.1,2020-02-23 17:30:44.310978
24.6,26.1,2020-02-23 17:30:46.417428
24.6,26.0,2020-02-23 17:30:48.520949
24.6,26.0,2020-02-23 17:30:50.627492
24.6,26.0,2020-02-23 17:30:52.727624
24.6,26.1,2020-02-23 17:30:54.858659
24.6,26.1,2020-02-23 17:30:56.965510
24.6,26.0,2020-02-23 17:30:59.086010
24.6,26.1,2020-02-23 17:31:01.225401
24.6,26.0,2020-02-23 17:31:03.340471
24.6,26.0,2020-02-23 17:31:05.448744
24.6,26.0,2020-02-23 17:31:07.562169
24.6,26.0,2020-02-23 17:31:09.666560
24.6,26.1,2020-02-23 17:31:11.773347
24.6,26.1,2020-02-23 17:31:13.876180
24.6,26.1,2020-02-23 17:31:16.002504
24.6,26.1,2020-02-23 17:31:18.123244
24.6,26.0,2020-02-23 17:31:20.234919
24.6,26.0,2020-02-23 17:31:22.355496
24.6,26.0,2020-02-23 17:31:24.468507
24.6,26.0,2020-02-23 17:31:26.582032
24.6,26.0,2020-02-23 17:31:28.702142
24.6,26.0,2020-02-23 17:31:30.808213
24.6,26.0,2020-02-23 17:31:33.144511
24.6,26.0,2020-02-23 17:31:35.693114
24.6,26.1,2020-02-23 17:31:37.841102
24.6,26.1,2020-02-23 17:31:39.947290
24.6,26.1,2020-02-23 17:31:42.072736
24.6,26.1,2020-02-23 17:31:44.192469
24.6,26.1,2020-02-23 17:31:46.321970
24.6,26.1,2020-02-23 17:31:48.444043
24.6,26.1,2020-02-23 17:31:50.553595
24.6,26.0,2020-02-23 17:31:52.713255
24.6,26.0,2020-02-23 17:31:54.840682
24.6,26.0,2020-02-23 17:31:56.955730
24.6,26.0,2020-02-23 17:31:59.075180
24.6,26.0,2020-02-23 17:32:01.207929
24.6,26.0,2020-02-23 17:32:03.319943
24.6,26.0,2020-02-23 17:32:05.428425
24.6,26.0,2020-02-23 17:32:07.539749
24.6,26.0,2020-02-23 17:32:09.642073
24.6,26.0,2020-02-23 17:32:11.759371
24.6,26.0,2020-02-23 17:32:13.886552
24.6,26.1,2020-02-23 17:32:15.996915
24.6,26.1,2020-02-23 17:32:18.112686
24.6,26.1,2020-02-23 17:32:20.225309
24.6,26.1,2020-02-23 17:32:22.334640
24.6,26.0,2020-02-23 17:32:24.454119
24.6,26.0,2020-02-23 17:32:26.563429
24.6,26.1,2020-02-23 17:32:28.671816
24.6,26.1,2020-02-23 17:32:30.781817
24.6,26.1,2020-02-23 17:32:33.140575
24.6,26.1,2020-02-23 17:32:35.676683
24.6,26.0,2020-02-23 17:32:37.791886
24.6,26.0,2020-02-23 17:32:39.901410
24.6,26.0,2020-02-23 17:32:42.011467
24.6,26.0,2020-02-23 17:32:44.136366
24.6,26.0,2020-02-23 17:32:46.257289
24.6,26.0,2020-02-23 17:32:48.372579
24.6,26.1,2020-02-23 17:32:50.497182
24.6,26.1,2020-02-23 17:32:52.627580
24.6,26.0,2020-02-23 17:32:54.742995
24.6,26.0,2020-02-23 17:32:56.850485
24.6,26.0,2020-02-23 17:32:58.970412
24.6,26.0,2020-02-23 17:33:01.088619
24.6,26.1,2020-02-23 17:33:03.228461
24.6,26.1,2020-02-23 17:33:05.352924
24.6,26.1,2020-02-23 17:33:07.460596
24.6,26.1,2020-02-23 17:33:09.579649
24.6,26.1,2020-02-23 17:33:11.715129
24.6,26.0,2020-02-23 17:33:13.826966
24.6,26.0,2020-02-23 17:33:15.943043
24.6,26.0,2020-02-23 17:33:18.083324
24.6,26.0,2020-02-23 17:33:20.181632
24.6,26.0,2020-02-23 17:33:22.305138
24.6,26.0,2020-02-23 17:33:24.436584
24.6,26.1,2020-02-23 17:33:26.566656
24.6,26.1,2020-02-23 17:33:28.670208
24.6,26.1,2020-02-23 17:33:30.776538
24.6,26.1,2020-02-23 17:33:33.141838
24.6,26.1,2020-02-23 17:33:35.685830
24.5,26.1,2020-02-23 17:33:37.795845
24.6,26.1,2020-02-23 17:33:39.915605
24.6,26.0,2020-02-23 17:33:42.027429
24.6,26.0,2020-02-23 17:33:44.138140
24.6,26.0,2020-02-23 17:33:46.249165
24.6,26.0,2020-02-23 17:33:48.366448
24.6,26.0,2020-02-23 17:33:50.479063
24.6,26.0,2020-02-23 17:33:52.618114
24.6,26.1,2020-02-23 17:33:54.730532
24.6,26.1,2020-02-23 17:33:56.842805
24.6,26.1,2020-02-23 17:33:58.948030
24.6,26.1,2020-02-23 17:34:01.061282
24.6,26.1,2020-02-23 17:34:03.181495
24.6,26.1,2020-02-23 17:34:05.309739
24.5,26.1,2020-02-23 17:34:07.417630
24.5,26.1,2020-02-23 17:34:09.541578
24.5,26.1,2020-02-23 17:34:11.652508
24.5,26.1,2020-02-23 17:34:13.774494
24.6,26.1,2020-02-23 17:34:15.894901
24.6,26.1,2020-02-23 17:34:18.007502
24.5,26.1,2020-02-23 17:34:20.193230
24.5,26.1,2020-02-23 17:34:22.399714
24.5,26.0,2020-02-23 17:34:24.513014
24.6,26.1,2020-02-23 17:34:26.628148
24.5,26.1,2020-02-23 17:34:28.890882
24.5,26.0,2020-02-23 17:34:31.031821
24.5,26.1,2020-02-23 17:34:33.481833
24.6,26.0,2020-02-23 17:34:35.862124
24.5,26.1,2020-02-23 17:34:37.973011
24.6,26.1,2020-02-23 17:34:40.083192
24.5,26.1,2020-02-23 17:34:42.192449
24.5,26.1,2020-02-23 17:34:44.306175
24.5,26.1,2020-02-23 17:34:46.419104
24.5,26.1,2020-02-23 17:34:48.537843
24.5,26.1,2020-02-23 17:34:50.655365
24.5,26.1,2020-02-23 17:34:52.766378
24.5,26.1,2020-02-23 17:34:54.902322
24.5,26.1,2020-02-23 17:34:57.019140
24.5,26.1,2020-02-23 17:34:59.183485
24.5,26.1,2020-02-23 17:35:01.310197
24.5,26.1,2020-02-23 17:35:03.419770
24.5,26.1,2020-02-23 17:35:05.564825
24.5,26.1,2020-02-23 17:35:07.697718
24.5,26.1,2020-02-23 17:35:09.818029
24.5,26.1,2020-02-23 17:35:11.944294
24.5,26.1,2020-02-23 17:35:14.063035
24.5,26.1,2020-02-23 17:35:16.197523
24.5,26.1,2020-02-23 17:35:18.334018
24.5,26.2,2020-02-23 17:35:20.447122
24.5,26.1,2020-02-23 17:35:22.566527
24.5,26.1,2020-02-23 17:35:24.686324
24.5,26.1,2020-02-23 17:35:26.815438
24.5,26.1,2020-02-23 17:35:28.921350
24.5,26.1,2020-02-23 17:35:31.019589
24.5,26.1,2020-02-23 17:35:33.480419
24.5,26.1,2020-02-23 17:35:35.854087
24.5,26.1,2020-02-23 17:35:37.961434
24.5,26.1,2020-02-23 17:35:40.085073
24.5,26.1,2020-02-23 17:35:42.204125
24.5,26.1,2020-02-23 17:35:44.304321
24.5,26.2,2020-02-23 17:35:46.432181
24.5,26.2,2020-02-23 17:35:48.545514
24.5,26.2,2020-02-23 17:35:50.668028
24.5,26.2,2020-02-23 17:35:52.780654
24.5,26.2,2020-02-23 17:35:54.888312
24.5,26.2,2020-02-23 17:35:57.023642
24.5,26.2,2020-02-23 17:35:59.128775
24.5,26.1,2020-02-23 17:36:01.247827
24.5,26.1,2020-02-23 17:36:03.348592
24.5,26.1,2020-02-23 17:36:05.458762
24.5,26.1,2020-02-23 17:36:07.563000
24.5,26.1,2020-02-23 17:36:09.675087
24.5,26.1,2020-02-23 17:36:11.798259
24.5,26.1,2020-02-23 17:36:13.926051
24.5,26.1,2020-02-23 17:36:16.033791
24.5,26.1,2020-02-23 17:36:18.147191
24.5,26.1,2020-02-23 17:36:20.247510
24.5,26.1,2020-02-23 17:36:22.357285
24.5,26.1,2020-02-23 17:36:24.461441
24.5,26.2,2020-02-23 17:36:26.577043
24.5,26.2,2020-02-23 17:36:28.697211
24.5,26.2,2020-02-23 17:36:30.803194
24.4,26.1,2020-02-23 17:36:33.142939
24.5,26.1,2020-02-23 17:36:35.681972
24.5,26.2,2020-02-23 17:36:37.775515
24.5,26.2,2020-02-23 17:36:39.877159
24.5,26.1,2020-02-23 17:36:41.980790
24.5,26.1,2020-02-23 17:36:44.090918
24.5,26.1,2020-02-23 17:36:46.208233
24.5,26.1,2020-02-23 17:36:48.328383
24.5,26.2,2020-02-23 17:36:50.464001
24.5,26.2,2020-02-23 17:36:52.586481
24.5,26.1,2020-02-23 17:36:54.702747
24.5,26.1,2020-02-23 17:36:56.805859
24.5,26.1,2020-02-23 17:36:58.912974
24.5,26.1,2020-02-23 17:37:01.024995
24.5,26.1,2020-02-23 17:37:03.147606
24.5,26.1,2020-02-23 17:37:05.261880
24.5,26.1,2020-02-23 17:37:07.376405
24.5,26.2,2020-02-23 17:37:09.493193
24.5,26.1,2020-02-23 17:37:11.613922
24.5,26.1,2020-02-23 17:37:13.725021
24.5,26.1,2020-02-23 17:37:15.855320
24.5,26.1,2020-02-23 17:37:17.963321
24.5,26.1,2020-02-23 17:37:20.094525
24.5,26.1,2020-02-23 17:37:22.207190
24.5,26.1,2020-02-23 17:37:24.308214
24.5,26.1,2020-02-23 17:37:26.436692
24.5,26.1,2020-02-23 17:37:28.553984
24.5,26.1,2020-02-23 17:37:30.667461
24.5,26.1,2020-02-23 17:37:33.057162
24.4,26.1,2020-02-23 17:37:35.562250
24.5,26.1,2020-02-23 17:37:37.705444
24.5,26.1,2020-02-23 17:37:39.826435
24.5,26.1,2020-02-23 17:37:41.955355
24.5,26.1,2020-02-23 17:37:44.062898
24.5,26.1,2020-02-23 17:37:46.172547
24.5,26.1,2020-02-23 17:37:48.285337
24.5,26.1,2020-02-23 17:37:50.387824
24.5,26.2,2020-02-23 17:37:52.500840
24.5,26.1,2020-02-23 17:37:54.614410
24.4,26.2,2020-02-23 17:37:56.736081
24.4,26.1,2020-02-23 17:37:58.849446
24.5,26.1,2020-02-23 17:38:00.955974
24.5,26.2,2020-02-23 17:38:03.069948
24.5,26.2,2020-02-23 17:38:05.181621
24.5,26.2,2020-02-23 17:38:07.291157
24.5,26.2,2020-02-23 17:38:09.397511
24.5,26.2,2020-02-23 17:38:11.502003
24.5,26.2,2020-02-23 17:38:13.601580
24.5,26.1,2020-02-23 17:38:15.709809
24.5,26.2,2020-02-23 17:38:17.818716
24.5,26.1,2020-02-23 17:38:19.910868
24.5,26.1,2020-02-23 17:38:22.023238
24.4,26.1,2020-02-23 17:38:24.120272
24.4,26.1,2020-02-23 17:38:26.238354
24.5,26.1,2020-02-23 17:38:28.353837
24.4,26.2,2020-02-23 17:38:30.467350
24.4,26.1,2020-02-23 17:38:32.786846
24.5,26.1,2020-02-23 17:38:35.203953
24.5,26.1,2020-02-23 17:38:37.311830
24.5,26.1,2020-02-23 17:38:39.436842
24.5,26.2,2020-02-23 17:38:41.563318
24.4,26.2,2020-02-23 17:38:43.672081
24.4,26.2,2020-02-23 17:38:45.783533
24.4,26.2,2020-02-23 17:38:47.904238
24.5,26.2,2020-02-23 17:38:50.022444
24.5,26.2,2020-02-23 17:38:52.144320
24.4,26.2,2020-02-23 17:38:54.252566
24.4,26.2,2020-02-23 17:38:56.358999
24.4,26.2,2020-02-23 17:38:58.478784
24.4,26.2,2020-02-23 17:39:00.636782
24.4,26.2,2020-02-23 17:39:02.761429
24.4,26.2,2020-02-23 17:39:04.903089
24.4,26.2,2020-02-23 17:39:07.022944
24.4,26.1,2020-02-23 17:39:09.126221
24.5,26.2,2020-02-23 17:39:11.238895
24.4,26.2,2020-02-23 17:39:13.357392
24.4,26.2,2020-02-23 17:39:15.468172
24.4,26.2,2020-02-23 17:39:17.573274
24.4,26.2,2020-02-23 17:39:19.686297
24.4,26.1,2020-02-23 17:39:21.932846
24.4,26.2,2020-02-23 17:39:24.152057
24.4,26.2,2020-02-23 17:39:26.264199
24.4,26.1,2020-02-23 17:39:28.378522
24.4,26.1,2020-02-23 17:39:30.661537
24.4,26.2,2020-02-23 17:39:33.060426
24.4,26.2,2020-02-23 17:39:35.552925
24.4,26.2,2020-02-23 17:39:37.663632
24.5,26.1,2020-02-23 17:39:39.778546
24.4,26.2,2020-02-23 17:39:41.898273
24.4,26.2,2020-02-23 17:39:43.991276
24.4,26.2,2020-02-23 17:39:46.095458
24.4,26.2,2020-02-23 17:39:48.222847
24.4,26.2,2020-02-23 17:39:50.327599
24.4,26.1,2020-02-23 17:39:52.439497
24.4,26.2,2020-02-23 17:39:54.541819
24.4,26.1,2020-02-23 17:39:56.647542
24.4,26.2,2020-02-23 17:39:58.762069
24.4,26.2,2020-02-23 17:40:00.905865
24.4,26.1,2020-02-23 17:40:03.015738
24.4,26.2,2020-02-23 17:40:05.124283
24.4,26.1,2020-02-23 17:40:07.244740
24.4,26.1,2020-02-23 17:40:09.355667
24.4,26.1,2020-02-23 17:40:11.467551
24.4,26.1,2020-02-23 17:40:13.569535
24.4,26.1,2020-02-23 17:40:15.695156
24.4,26.1,2020-02-23 17:40:17.808158
24.4,26.1,2020-02-23 17:40:19.946322
24.4,26.1,2020-02-23 17:40:22.040876
24.4,26.1,2020-02-23 17:40:24.163367
24.4,26.1,2020-02-23 17:40:26.274530
24.4,26.1,2020-02-23 17:40:28.393587
24.4,26.1,2020-02-23 17:40:30.517906
24.4,26.1,2020-02-23 17:40:32.925861
24.4,26.2,2020-02-23 17:40:35.384326
24.4,26.2,2020-02-23 17:40:37.484250
24.4,26.2,2020-02-23 17:40:39.592419
24.4,26.2,2020-02-23 17:40:41.705324
24.4,26.2,2020-02-23 17:40:43.810229
24.4,26.2,2020-02-23 17:40:45.900849
24.4,26.2,2020-02-23 17:40:48.007904
24.4,26.2,2020-02-23 17:40:50.118251
24.4,26.2,2020-02-23 17:40:52.230013
24.4,26.2,2020-02-23 17:40:54.341449
24.4,26.2,2020-02-23 17:40:56.460911
24.4,26.2,2020-02-23 17:40:58.576632
24.4,26.2,2020-02-23 17:41:00.725952
24.4,26.3,2020-02-23 17:41:02.828604
24.4,26.3,2020-02-23 17:41:04.937175
24.4,26.3,2020-02-23 17:41:07.052099
24.4,26.2,2020-02-23 17:41:09.164152
24.4,26.3,2020-02-23 17:41:11.285637
24.4,26.3,2020-02-23 17:41:13.388311
24.4,26.2,2020-02-23 17:41:15.513208
24.4,26.2,2020-02-23 17:41:17.638786
24.4,26.2,2020-02-23 17:41:19.745638
24.4,26.3,2020-02-23 17:41:21.839395
24.4,26.3,2020-02-23 17:41:23.961145
24.4,26.3,2020-02-23 17:41:26.080990
24.4,26.2,2020-02-23 17:41:28.198159
24.4,26.2,2020-02-23 17:41:30.322747
24.4,26.2,2020-02-23 17:41:32.661893
24.4,26.3,2020-02-23 17:41:35.057899
24.4,26.2,2020-02-23 17:41:37.196412
24.4,26.2,2020-02-23 17:41:39.301265
24.4,26.2,2020-02-23 17:41:41.429520
24.4,26.2,2020-02-23 17:41:43.544523
24.4,26.2,2020-02-23 17:41:45.652878
24.4,26.3,2020-02-23 17:41:47.761242
24.4,26.2,2020-02-23 17:41:49.908653
24.4,26.3,2020-02-23 17:41:52.044571
24.4,26.3,2020-02-23 17:41:54.151561
24.4,26.2,2020-02-23 17:41:56.266997
24.4,26.2,2020-02-23 17:41:58.396022
24.3,26.3,2020-02-23 17:42:00.519486
24.4,26.2,2020-02-23 17:42:02.638064
24.4,26.2,2020-02-23 17:42:04.761980
24.4,26.3,2020-02-23 17:42:06.893068
24.3,26.3,2020-02-23 17:42:09.005740
24.4,26.3,2020-02-23 17:42:11.119084
24.3,26.3,2020-02-23 17:42:13.237143
24.3,26.3,2020-02-23 17:42:15.381373
24.4,26.3,2020-02-23 17:42:17.493840
24.4,26.2,2020-02-23 17:42:19.604088
24.3,26.2,2020-02-23 17:42:21.718972
24.3,26.2,2020-02-23 17:42:23.849287
24.4,26.2,2020-02-23 17:42:25.958578
24.3,26.2,2020-02-23 17:42:28.088910
24.3,26.2,2020-02-23 17:42:30.199599
24.3,26.2,2020-02-23 17:42:32.385119
24.3,26.2,2020-02-23 17:42:34.715504
24.3,26.3,2020-02-23 17:42:36.841143
24.4,26.3,2020-02-23 17:42:38.950398
24.3,26.3,2020-02-23 17:42:41.062198
24.3,26.3,2020-02-23 17:42:43.186964
24.4,26.3,2020-02-23 17:42:45.331271
24.3,26.3,2020-02-23 17:42:47.453422
24.4,26.3,2020-02-23 17:42:49.569033
24.4,26.3,2020-02-23 17:42:51.707953
24.3,26.3,2020-02-23 17:42:53.825353
24.4,26.3,2020-02-23 17:42:55.932348
24.3,26.2,2020-02-23 17:42:58.036571
24.3,26.2,2020-02-23 17:43:00.146455
24.3,26.2,2020-02-23 17:43:02.264735
24.3,26.3,2020-02-23 17:43:04.396779
24.3,26.3,2020-02-23 17:43:06.507284
24.4,26.3,2020-02-23 17:43:08.615660
24.4,26.3,2020-02-23 17:43:10.729529
24.3,26.3,2020-02-23 17:43:12.844203
24.3,26.3,2020-02-23 17:43:14.994825
24.3,26.2,2020-02-23 17:43:17.118658
24.3,26.3,2020-02-23 17:43:19.222975
24.3,26.3,2020-02-23 17:43:21.332507
24.3,26.3,2020-02-23 17:43:23.442800
24.4,26.3,2020-02-23 17:43:25.577561
24.3,26.3,2020-02-23 17:43:27.700164
24.3,26.3,2020-02-23 17:43:29.819281
24.3,26.3,2020-02-23 17:43:31.950452
24.3,26.3,2020-02-23 17:43:34.420562
24.3,26.3,2020-02-23 17:43:36.534400
24.3,26.3,2020-02-23 17:43:38.656352
24.3,26.3,2020-02-23 17:43:40.780757
24.4,26.3,2020-02-23 17:43:42.890475
24.3,26.3,2020-02-23 17:43:45.001998
24.3,26.3,2020-02-23 17:43:47.121490
24.3,26.3,2020-02-23 17:43:49.257546
24.3,26.3,2020-02-23 17:43:51.359512
24.3,26.3,2020-02-23 17:43:53.470320
24.3,26.3,2020-02-23 17:43:55.585439
24.3,26.3,2020-02-23 17:43:57.709285
24.3,26.3,2020-02-23 17:43:59.836244
24.3,26.3,2020-02-23 17:44:01.955738
24.3,26.3,2020-02-23 17:44:04.091273
24.3,26.3,2020-02-23 17:44:06.197732
24.3,26.3,2020-02-23 17:44:08.312903
24.3,26.3,2020-02-23 17:44:10.422955
24.3,26.2,2020-02-23 17:44:12.535384
24.3,26.2,2020-02-23 17:44:14.631685
24.4,26.3,2020-02-23 17:44:16.754860
24.3,26.3,2020-02-23 17:44:18.863478
24.3,26.2,2020-02-23 17:44:21.069963
24.3,26.3,2020-02-23 17:44:23.270742
24.3,26.2,2020-02-23 17:44:25.391249
24.3,26.2,2020-02-23 17:44:27.499427
24.3,26.3,2020-02-23 17:44:29.631623
24.3,26.2,2020-02-23 17:44:31.748361
24.3,26.2,2020-02-23 17:44:34.328107
24.3,26.3,2020-02-23 17:44:36.454894
24.3,26.3,2020-02-23 17:44:38.565262
24.3,26.3,2020-02-23 17:44:40.663056
24.3,26.3,2020-02-23 17:44:42.774913
24.3,26.2,2020-02-23 17:44:44.893065
24.3,26.2,2020-02-23 17:44:47.013976
24.3,26.2,2020-02-23 17:44:49.144662
24.3,26.2,2020-02-23 17:44:51.268936
24.3,26.2,2020-02-23 17:44:53.370044
24.3,26.2,2020-02-23 17:44:55.476890
24.3,26.3,2020-02-23 17:44:57.580940
24.3,26.2,2020-02-23 17:44:59.691757
24.3,26.2,2020-02-23 17:45:01.796005
24.3,26.2,2020-02-23 17:45:03.914057
24.3,26.2,2020-02-23 17:45:06.057584
24.3,26.2,2020-02-23 17:45:08.161921
24.3,26.2,2020-02-23 17:45:10.280098
24.3,26.2,2020-02-23 17:45:12.395553
24.3,26.2,2020-02-23 17:45:14.521525
24.3,26.2,2020-02-23 17:45:16.637373
24.3,26.2,2020-02-23 17:45:18.746863
24.3,26.2,2020-02-23 17:45:20.864741
24.3,26.2,2020-02-23 17:45:22.964831
24.3,26.2,2020-02-23 17:45:25.075474
24.3,26.2,2020-02-23 17:45:27.177354
24.3,26.2,2020-02-23 17:45:29.302397
24.2,26.3,2020-02-23 17:45:31.416535
24.2,26.3,2020-02-23 17:45:33.997257
24.3,26.3,2020-02-23 17:45:36.182777
24.3,26.3,2020-02-23 17:45:38.291145
24.3,26.3,2020-02-23 17:45:40.410304
24.3,26.2,2020-02-23 17:45:42.522636
24.3,26.2,2020-02-23 17:45:44.644137
24.3,26.2,2020-02-23 17:45:46.754003
24.3,26.2,2020-02-23 17:45:48.885276
24.3,26.3,2020-02-23 17:45:50.995364
24.3,26.3,2020-02-23 17:45:53.109392
24.3,26.3,2020-02-23 17:45:55.226266
24.3,26.2,2020-02-23 17:45:57.354838
24.3,26.2,2020-02-23 17:45:59.471695
24.3,26.3,2020-02-23 17:46:01.604374
24.3,26.3,2020-02-23 17:46:03.703966
24.3,26.3,2020-02-23 17:46:05.804564
24.3,26.3,2020-02-23 17:46:07.914668
24.3,26.3,2020-02-23 17:46:10.039497
24.3,26.3,2020-02-23 17:46:12.155035
24.3,26.3,2020-02-23 17:46:14.260852
24.3,26.2,2020-02-23 17:46:16.367618
24.3,26.2,2020-02-23 17:46:18.477177
24.3,26.3,2020-02-23 17:46:20.597655
24.3,26.3,2020-02-23 17:46:22.722768
24.3,26.3,2020-02-23 17:46:24.832028
24.3,26.3,2020-02-23 17:46:26.947329
24.3,26.3,2020-02-23 17:46:29.060438
24.3,26.3,2020-02-23 17:46:31.210009
24.3,26.3,2020-02-23 17:46:33.660060
24.3,26.3,2020-02-23 17:46:35.962985
24.3,26.3,2020-02-23 17:46:38.080500
24.3,26.3,2020-02-23 17:46:40.187728
24.3,26.3,2020-02-23 17:46:42.292641
24.3,26.3,2020-02-23 17:46:44.407672
24.3,26.3,2020-02-23 17:46:46.532216
24.2,26.3,2020-02-23 17:46:48.638484
24.3,26.3,2020-02-23 17:46:50.763982
24.3,26.3,2020-02-23 17:46:52.878533
24.3,26.3,2020-02-23 17:46:54.981799
24.2,26.3,2020-02-23 17:46:57.102668
24.2,26.3,2020-02-23 17:46:59.206715
24.3,26.3,2020-02-23 17:47:01.338192
24.2,26.3,2020-02-23 17:47:03.441419
24.3,26.3,2020-02-23 17:47:05.558411
24.2,26.3,2020-02-23 17:47:07.679486
24.2,26.3,2020-02-23 17:47:09.799782
24.3,26.3,2020-02-23 17:47:11.914637
24.3,26.3,2020-02-23 17:47:14.031246
24.3,26.3,2020-02-23 17:47:16.144039
24.3,26.3,2020-02-23 17:47:18.268713
24.3,26.3,2020-02-23 17:47:20.376482
24.2,26.3,2020-02-23 17:47:22.492092
24.3,26.3,2020-02-23 17:47:24.581997
24.3,26.2,2020-02-23 17:47:26.685032
24.3,26.3,2020-02-23 17:47:28.792233
24.3,26.3,2020-02-23 17:47:30.895233
24.3,26.3,2020-02-23 17:47:33.325707
24.2,26.3,2020-02-23 17:47:35.783845
24.2,26.3,2020-02-23 17:47:37.895009
24.2,26.3,2020-02-23 17:47:40.003331
24.3,26.3,2020-02-23 17:47:42.128100
24.3,26.3,2020-02-23 17:47:44.241672
24.2,26.3,2020-02-23 17:47:46.366309
24.2,26.3,2020-02-23 17:47:48.473295
24.3,26.3,2020-02-23 17:47:50.581880
24.3,26.2,2020-02-23 17:47:52.700751
24.2,26.2,2020-02-23 17:47:54.807591
24.2,26.2,2020-02-23 17:47:56.924719
24.3,26.2,2020-02-23 17:47:59.036527
24.3,26.2,2020-02-23 17:48:01.142163
24.2,26.2,2020-02-23 17:48:03.273338
24.3,26.2,2020-02-23 17:48:05.406260
24.2,26.2,2020-02-23 17:48:07.542000
24.2,26.2,2020-02-23 17:48:09.650210
24.2,26.2,2020-02-23 17:48:11.762675
24.2,26.2,2020-02-23 17:48:13.878471
24.2,26.2,2020-02-23 17:48:15.998100
24.3,26.2,2020-02-23 17:48:18.107569
24.3,26.2,2020-02-23 17:48:20.218888
24.2,26.2,2020-02-23 17:48:22.317023
24.2,26.2,2020-02-23 17:48:24.435914
24.2,26.3,2020-02-23 17:48:26.562180
24.2,26.2,2020-02-23 17:48:28.702901
24.3,26.2,2020-02-23 17:48:30.814908
24.3,26.3,2020-02-23 17:48:33.154928
24.3,26.3,2020-02-23 17:48:35.885938
24.2,26.3,2020-02-23 17:48:38.004888
24.2,26.3,2020-02-23 17:48:40.149288
24.2,26.3,2020-02-23 17:48:42.256631
24.2,26.3,2020-02-23 17:48:44.364344
24.2,26.3,2020-02-23 17:48:46.472492
24.3,26.3,2020-02-23 17:48:48.582175
24.2,26.3,2020-02-23 17:48:50.695931
24.2,26.3,2020-02-23 17:48:52.810613
24.2,26.3,2020-02-23 17:48:54.933896
24.2,26.3,2020-02-23 17:48:57.060558
24.3,26.3,2020-02-23 17:48:59.171408
24.3,26.3,2020-02-23 17:49:01.279212
24.3,26.3,2020-02-23 17:49:03.396335
24.2,26.3,2020-02-23 17:49:05.506320
24.2,26.3,2020-02-23 17:49:07.647549
24.2,26.3,2020-02-23 17:49:09.771156
24.2,26.3,2020-02-23 17:49:11.875028
24.2,26.3,2020-02-23 17:49:14.004210
24.2,26.3,2020-02-23 17:49:16.125059
24.2,26.3,2020-02-23 17:49:18.244580
24.2,26.3,2020-02-23 17:49:20.363008
24.2,26.3,2020-02-23 17:49:22.563247
24.2,26.3,2020-02-23 17:49:24.749748
24.2,26.3,2020-02-23 17:49:26.873672
24.2,26.3,2020-02-23 17:49:29.120660
24.2,26.3,2020-02-23 17:49:31.247882
24.2,26.3,2020-02-23 17:49:33.670995
24.2,26.3,2020-02-23 17:49:35.969384
24.2,26.3,2020-02-23 17:49:38.088271
24.2,26.3,2020-02-23 17:49:40.218016
24.2,26.3,2020-02-23 17:49:42.341512
24.2,26.3,2020-02-23 17:49:44.457729
24.2,26.3,2020-02-23 17:49:46.559698
24.2,26.3,2020-02-23 17:49:48.669975
24.2,26.2,2020-02-23 17:49:50.778631
24.2,26.2,2020-02-23 17:49:52.897784
24.2,26.3,2020-02-23 17:49:55.003928
24.2,26.3,2020-02-23 17:49:57.143430
24.2,26.2,2020-02-23 17:49:59.264831
24.2,26.2,2020-02-23 17:50:01.383941
24.2,26.2,2020-02-23 17:50:03.513632
24.2,26.3,2020-02-23 17:50:05.620765
24.2,26.2,2020-02-23 17:50:07.724011
24.2,26.2,2020-02-23 17:50:09.839704
24.2,26.2,2020-02-23 17:50:11.930601
24.2,26.2,2020-02-23 17:50:14.038859
24.2,26.2,2020-02-23 17:50:16.172050
24.2,26.2,2020-02-23 17:50:18.279403
24.2,26.3,2020-02-23 17:50:20.396957
24.2,26.3,2020-02-23 17:50:22.510056
24.2,26.3,2020-02-23 17:50:24.629588
24.2,26.3,2020-02-23 17:50:26.747765
24.2,26.3,2020-02-23 17:50:28.846058
24.2,26.3,2020-02-23 17:50:30.973828
